1058;23/04/2004;19.00.00;5.200000;1747;899;32.5;1608;281;557;167.333333;2335;1983;23.1;36.7;1.0244
1166;28/04/2004;07.00.00;5.500000;1689;754;30.4;1560;321;529;104.000000;2396;1736;15.0;58.3;0.9876
1179;28/04/2004;20.00.00;5.166667;1642;804;24.9;1426;265;597;159.000000;2117;1720;21.8;43.6;1.1226
1191;29/04/2004;08.00.00;6.050000;1771;1129;36.2;1690;368;461;110.000000;2572;1982;16.1;56.5;1.0274
1192;29/04/2004;09.00.00;5.200000;1408;475;18.0;1241;250;648;118.333333;1886;1711;18.6;47.8;1.0143
1202;29/04/2004;19.00.00;5.600000;1761;830;32.6;1610;332;502;144.666667;2488;2006;20.2;50.8;1.1924
1203;29/04/2004;20.00.00;5.400000;1524;435;19.2;1275;245;608;137.666667;2046;1740;18.6;57.6;1.2233
1479;11/05/2004;08.00.00;5.050000;1553;NaN;31.0;1575;383;508;107.500000;2423;1779;14.5;59.8;0.9795
1491;11/05/2004;20.00.00;5.300000;1535;NaN;26.1;1458;269;568;152.333333;2120;1735;21.1;40.2;0.9970
1503;12/05/2004;08.00.00;5.000000;1754;NaN;37.4;1716;333;452;102.500000;2667;1895;17.0;56.8;1.0909
1504;12/05/2004;09.00.00;5.033333;1558;NaN;26.6;1469;336;525;108.666667;2281;1758;18.8;52.4;1.1285
4491;13/09/2004;20.00.00;5.450000;1418;NaN;26.7;1471;728;542;172.500000;2064;1600;27.1;42.2;1.4949
4538;15/09/2004;19.00.00;5.366667;1571;NaN;31.8;1593;615;469;151.666667;2409;1686;25.1;55.8;1.7511
4539;15/09/2004;20.00.00;5.733333;1312;NaN;20.1;1299;443;580;159.333333;2016;1380;23.9;58.9;1.7276
4658;20/09/2004;19.00.00;5.700000;1476;NaN;34.9;1663;681;473;203.000000;2167;1785;28.1;32.4;1.2173
4659;20/09/2004;20.00.00;5.400000;1167;NaN;19.5;1282;448;633;197.666667;1685;1371;26.5;31.7;1.0787
4670;21/09/2004;07.00.00;5.600000;1515;NaN;31.4;1584;699;496;133.000000;2288;1591;18.2;66.1;1.3679
4671;21/09/2004;08.00.00;6.450000;1587;NaN;41.2;1795;738;425;140.500000;2531;1820;19.6;60.7;1.3713
4672;21/09/2004;09.00.00;6.066667;1490;NaN;27.3;1487;665;508;147.333333;2115;1807;22.6;51.4;1.3920
4673;21/09/2004;10.00.00;5.666667;1435;NaN;24.2;1408;598;537;166.666667;1991;1704;25.8;44.2;1.4512
4682;21/09/2004;19.00.00;5.333333;1422;NaN;28.7;1520;531;494;206.333333;2087;1624;26.7;42.3;1.4618
4683;21/09/2004;20.00.00;5.133333;1308;NaN;20.0;1297;428;567;195.666667;1899;1454;24.8;49.0;1.5092
4696;22/09/2004;09.00.00;5.033333;1494;NaN;29.0;1528;701;479;130.666667;2201;1798;23.5;52.0;1.4833
4706;22/09/2004;19.00.00;5.100000;1387;NaN;26.7;1473;460;508;208.333333;2065;1510;26.7;43.3;1.4881
4814;27/09/2004;07.00.00;5.500000;1372;NaN;26.9;1477;799;542;132.000000;1973;1556;15.0;57.7;0.9778
4850;28/09/2004;19.00.00;6.333333;1479;NaN;39.3;1756;755;466;195.333333;2165;1908;23.0;33.6;0.9302
4851;28/09/2004;20.00.00;6.233333;1309;NaN;23.1;1379;524;555;196.000000;1841;1693;20.9;45.8;1.1159
4874;29/09/2004;19.00.00;5.300000;1467;NaN;34.1;1643;615;467;197.666667;2088;1749;23.2;36.9;1.0346
4875;29/09/2004;20.00.00;5.533333;1339;NaN;22.8;1373;536;541;190.000000;1797;1585;21.6;43.3;1.1019
4897;30/09/2004;18.00.00;5.566667;1673;NaN;34.0;1643;572;436;172.000000;2259;1781;24.6;50.0;1.5241
4898;30/09/2004;19.00.00;6.166667;1636;NaN;30.1;1553;514;449;178.666667;2130;1745;23.6;54.4;1.5687
4899;30/09/2004;20.00.00;5.466667;1468;NaN;20.0;1296;414;529;163.333333;1854;1590;22.6;59.5;1.6155
5066;07/10/2004;19.00.00;5.800000;1747;NaN;37.1;1709;515;399;119.333333;2370;1876;24.0;50.6;1.4892
5067;07/10/2004;20.00.00;6.333333;1757;NaN;35.7;1680;669;396;121.333333;2280;1959;23.2;54.7;1.5296
5068;07/10/2004;21.00.00;5.500000;1331;NaN;16.5;1194;326;559;112.333333;1715;1477;22.3;57.1;1.5219
5376;20/10/2004;17.00.00;6.350000;1884;NaN;43.7;1846;895;348;180.500000;2595;2203;24.6;58.9;1.8005
5377;20/10/2004;18.00.00;6.800000;1835;NaN;40.0;1770;826;358;177.666667;2474;2073;23.9;61.8;1.8088
5378;20/10/2004;19.00.00;7.500000;1759;NaN;35.9;1684;648;373;166.666667;2378;1923;23.0;65.9;1.8319
5379;20/10/2004;20.00.00;6.833333;1666;NaN;30.1;1553;629;409;145.333333;2170;1780;22.4;67.7;1.8161
5380;20/10/2004;21.00.00;5.833333;1506;NaN;22.3;1360;529;458;125.666667;1944;1609;22.0;69.2;1.8061
5403;21/10/2004;20.00.00;5.133333;1600;NaN;27.5;1492;486;432;115.000000;2160;1665;24.7;58.7;1.8001
5404;21/10/2004;21.00.00;5.100000;1525;NaN;24.9;1427;439;450;110.333333;2085;1577;23.6;62.2;1.7863
5425;22/10/2004;18.00.00;6.433333;1808;NaN;40.0;1771;686;373;150.666667;2486;2235;24.3;54.3;1.6276
5426;22/10/2004;19.00.00;6.866667;1681;NaN;35.1;1666;556;397;150.000000;2339;1998;23.3;58.1;1.6457
5427;22/10/2004;20.00.00;6.566667;1494;NaN;25.5;1443;467;454;139.000000;2020;1795;22.3;62.5;1.6616
5496;25/10/2004;17.00.00;5.700000;1816;NaN;46.3;1897;814;330;134.000000;2641;2164;21.7;61.9;1.5920
5497;25/10/2004;18.00.00;7.100000;1824;NaN;44.5;1862;860;340;144.000000;2567;2106;21.0;64.9;1.5987
5498;25/10/2004;19.00.00;8.100000;1744;NaN;41.0;1793;820;352;147.666667;2469;2007;20.0;68.6;1.5882
5499;25/10/2004;20.00.00;7.600000;1588;NaN;32.5;1610;742;400;132.333333;2230;1791;19.3;71.4;1.5805
5500;25/10/2004;21.00.00;5.966667;1319;NaN;19.1;1273;492;511;111.666667;1806;1444;18.5;73.4;1.5461
5519;26/10/2004;16.00.00;5.200000;1669;NaN;32.8;1615;760;404;166.333333;2232;1963;24.0;55.0;1.6211
5520;26/10/2004;17.00.00;6.500000;1822;NaN;45.9;1890;918;347;176.000000;2641;2161;23.2;58.7;1.6510
5521;26/10/2004;18.00.00;7.900000;1908;NaN;52.1;2007;952;325;177.666667;2775;2372;22.5;61.5;1.6579
5522;26/10/2004;19.00.00;8.033333;1664;NaN;36.6;1699;685;385;167.000000;2305;2062;22.2;61.0;1.6071
5523;26/10/2004;20.00.00;6.900000;1465;NaN;24.0;1404;561;468;147.000000;1962;1736;22.6;58.3;1.5829
5568;28/10/2004;17.00.00;5.300000;1633;NaN;35.3;1671;761;398;136.666667;2271;1852;20.8;64.0;1.5522
5569;28/10/2004;18.00.00;5.800000;1463;NaN;28.2;1508;650;468;141.333333;2092;1670;20.3;66.7;1.5656
5570;28/10/2004;19.00.00;5.033333;1140;NaN;14.2;1122;262;619;129.333333;1602;1208;19.7;64.5;1.4594
5590;29/10/2004;15.00.00;5.033333;1338;NaN;18.1;1244;592;558;148.000000;1847;1255;20.2;79.1;1.8500
5683;02/11/2004;12.00.00;5.033333;1426;NaN;25.6;1445;667;477;136.333333;1970;1782;24.0;50.0;1.4679
5684;02/11/2004;13.00.00;5.266667;1535;NaN;31.2;1578;583;440;150.666667;2125;1921;25.7;45.6;1.4870
5685;02/11/2004;14.00.00;5.833333;1678;NaN;37.9;1727;726;390;163.666667;2318;2039;25.5;49.7;1.5985
5686;02/11/2004;15.00.00;6.133333;1605;NaN;32.3;1603;674;415;169.333333;2199;1912;25.2;50.6;1.5989
5687;02/11/2004;16.00.00;6.400000;1559;NaN;31.5;1586;544;421;161.666667;2197;1827;25.4;50.7;1.6187
5688;02/11/2004;17.00.00;6.166667;1713;NaN;38.0;1728;715;390;145.000000;2386;1919;24.4;56.0;1.6885
5689;02/11/2004;18.00.00;6.866667;1751;NaN;44.1;1853;789;358;141.666667;2496;2013;23.0;62.1;1.7283
5690;02/11/2004;19.00.00;7.566667;1723;NaN;44.9;1869;737;359;139.666667;2563;1919;21.8;65.3;1.6889
5691;02/11/2004;20.00.00;8.366667;1778;NaN;48.2;1935;859;349;132.666667;2643;1927;20.9;67.5;1.6539
5692;02/11/2004;21.00.00;7.700000;1461;NaN;29.1;1529;668;450;112.000000;2111;1573;20.2;68.6;1.6034
5737;04/11/2004;18.00.00;8.700000;1882;NaN;47.5;1920;1014;328;171.000000;2609;2204;23.1;61.1;1.7082
5738;04/11/2004;19.00.00;7.250000;1589;NaN;33.0;1619;633;406;147.500000;2216;1780;22.2;63.7;1.6865
5739;04/11/2004;20.00.00;6.266667;1463;NaN;27.2;1484;485;443;130.666667;2011;1590;21.1;66.1;1.6313
5754;05/11/2004;11.00.00;5.100000;1458;NaN;24.2;1408;710;471;131.666667;1889;1664;20.7;55.5;1.3414
5760;05/11/2004;17.00.00;5.800000;1870;NaN;45.0;1871;1001;351;154.000000;2483;2165;23.0;54.2;1.5066
5761;05/11/2004;18.00.00;7.033333;1774;NaN;42.8;1829;852;359;159.333333;2457;2152;21.4;60.9;1.5322
5762;05/11/2004;19.00.00;6.566667;1388;NaN;22.4;1363;370;485;146.333333;1815;1556;20.3;61.4;1.4417
5897;11/11/2004;10.00.00;5.100000;1417;NaN;24.1;1407;1110;490;197.000000;1709;1488;10.2;82.3;1.0253
5898;11/11/2004;11.00.00;5.566667;1392;NaN;21.0;1325;1145;511;198.333333;1631;1465;11.2;80.7;1.0688
6048;17/11/2004;17.00.00;5.300000;1659;NaN;35.9;1685;1290;423;213.666667;1946;2155;16.0;41.5;0.7483
6049;17/11/2004;18.00.00;7.366667;1802;NaN;47.7;1924;748;356;211.666667;2235;2452;13.7;52.8;0.8244
6050;17/11/2004;19.00.00;8.200000;1549;NaN;30.1;1553;1148;446;250.666667;1796;2032;13.0;55.1;0.8240
6051;17/11/2004;20.00.00;7.033333;1407;NaN;22.0;1351;729;516;244.666667;1557;1751;12.4;56.8;0.8141
6052;17/11/2004;21.00.00;5.266667;1374;NaN;19.0;1268;810;536;269.666667;1531;1675;10.7;62.1;0.7972
6065;18/11/2004;10.00.00;5.233333;1446;NaN;22.9;1374;1195;499;252.000000;1560;1818;11.4;58.3;0.7868
6066;18/11/2004;11.00.00;5.300000;1416;NaN;20.2;1302;1120;526;269.666667;1471;1826;13.4;52.8;0.8086
6088;19/11/2004;09.00.00;5.350000;1436;NaN;22.7;1371;548;458;192.500000;1808;1626;15.2;62.2;1.0641
6089;19/11/2004;10.00.00;5.433333;1354;NaN;16.7;1201;588;529;192.666667;1593;1538;16.1;59.2;1.0736
6095;19/11/2004;16.00.00;5.133333;1375;NaN;18.3;1247;583;531;209.000000;1650;1375;18.3;52.8;1.1016
6096;19/11/2004;17.00.00;6.033333;1553;NaN;24.4;1414;760;455;212.000000;1851;1682;17.7;56.6;1.1330
6097;19/11/2004;18.00.00;6.766667;1521;NaN;25.0;1430;691;449;200.333333;1907;1761;17.3;58.2;1.1435
6098;19/11/2004;19.00.00;7.666667;1623;NaN;29.8;1547;832;414;189.333333;2040;1883;16.2;62.6;1.1455
6099;19/11/2004;20.00.00;8.033333;1510;NaN;27.9;1501;881;456;186.666667;1901;1855;15.2;57.5;0.9829
6100;19/11/2004;21.00.00;7.066667;837;NaN;6.5;835;390;896;173.000000;960;1078;14.2;27.7;0.4451
6101;19/11/2004;22.00.00;5.166667;667;NaN;3.6;689;207;1210;150.333333;709;620;13.4;14.3;0.2185
6170;22/11/2004;19.00.00;5.733333;1766;NaN;37.6;1720;1345;361;228.000000;1881;2515;9.1;53.8;0.6216
6171;22/11/2004;20.00.00;6.566667;1706;NaN;33.9;1641;1218;381;241.333333;1778;2522;8.9;54.2;0.6183
6172;22/11/2004;21.00.00;5.566667;1472;NaN;22.4;1361;884;462;225.000000;1455;2334;8.5;54.2;0.6054
6185;23/11/2004;10.00.00;5.600000;1702;NaN;31.5;1585;1188;422;160.666667;1960;1967;10.7;76.2;0.9798
6186;23/11/2004;11.00.00;5.766667;1552;NaN;24.1;1406;1045;478;176.000000;1749;1862;11.8;72.2;0.9948
6187;23/11/2004;12.00.00;5.633333;1590;NaN;26.5;1466;999;448;188.666667;1831;2003;13.3;66.9;1.0163
6188;23/11/2004;13.00.00;5.233333;1640;NaN;27.1;1480;955;432;194.666667;1865;2041;13.8;67.0;1.0513
6189;23/11/2004;14.00.00;6.000000;1769;NaN;33.2;1624;1189;396;210.666667;2041;2202;13.9;67.6;1.0666
6190;23/11/2004;15.00.00;5.933333;1581;NaN;25.5;1442;933;435;212.000000;1839;1966;14.2;66.8;1.0730
6191;23/11/2004;16.00.00;5.900000;1658;NaN;27.1;1482;898;419;207.000000;1893;2030;14.2;67.8;1.0879
6192;23/11/2004;17.00.00;5.900000;1821;NaN;35.4;1673;1201;371;201.000000;2119;2201;13.6;71.0;1.1018
6193;23/11/2004;18.00.00;7.600000;1982;NaN;49.5;1959;1369;322;209.333333;2536;2386;13.2;72.6;1.0936
6194;23/11/2004;19.00.00;9.800000;2008;NaN;50.6;1980;1389;325;220.666667;2562;2342;12.4;74.7;1.0741
6195;23/11/2004;20.00.00;11.200000;1918;NaN;49.4;1958;1358;335;212.333333;2477;2237;11.5;76.2;1.0324
6196;23/11/2004;21.00.00;10.566667;1693;NaN;31.7;1590;1189;412;196.000000;1949;2025;10.4;79.3;0.9993
6197;23/11/2004;22.00.00;8.166667;1495;NaN;21.8;1345;866;467;171.666667;1649;1853;10.0;82.5;1.0150
6198;23/11/2004;23.00.00;5.666667;1449;NaN;19.8;1291;718;482;154.333333;1580;1817;10.0;82.6;1.0163
6218;24/11/2004;19.00.00;5.800000;1592;NaN;33.3;1627;936;401;167.333333;1957;1902;10.2;80.4;1.0003
6219;24/11/2004;20.00.00;7.100000;1669;NaN;36.0;1686;1074;384;171.333333;2066;1961;10.1;79.3;0.9795
6220;24/11/2004;21.00.00;6.833333;1429;NaN;23.9;1401;812;475;163.666667;1698;1689;10.0;76.1;0.9329
6221;24/11/2004;22.00.00;6.066667;1354;NaN;19.0;1269;773;506;155.333333;1530;1580;8.6;82.3;0.9198
6256;26/11/2004;09.00.00;5.050000;1521;NaN;26.6;1470;960;456;143.000000;1857;1727;10.6;72.7;0.9272
6257;26/11/2004;10.00.00;5.233333;1562;NaN;26.1;1458;1056;458;161.000000;1770;2021;12.4;64.8;0.9310
6258;26/11/2004;11.00.00;5.133333;1392;NaN;16.4;1192;856;543;176.333333;1508;1795;13.7;59.9;0.9335
6262;26/11/2004;15.00.00;5.200000;1589;NaN;24.1;1407;932;556;202.333333;1757;1972;15.8;57.9;1.0292
6263;26/11/2004;16.00.00;5.633333;1704;NaN;29.1;1531;1071;507;208.000000;1904;2098;15.7;58.9;1.0432
6264;26/11/2004;17.00.00;6.333333;1822;NaN;36.0;1686;1134;387;216.333333;2077;2244;15.5;61.2;1.0670
6265;26/11/2004;18.00.00;8.000000;1956;NaN;45.2;1877;1389;347;233.666667;2338;2465;15.5;62.8;1.0979
6266;26/11/2004;19.00.00;8.066667;1676;NaN;30.7;1568;866;444;219.333333;1983;2096;15.6;64.9;1.1396
6267;26/11/2004;20.00.00;8.066667;1834;NaN;37.7;1723;947;400;197.333333;2204;2190;15.1;67.0;1.1394
6268;26/11/2004;21.00.00;7.400000;1759;NaN;31.6;1588;1155;437;180.666667;1971;2234;14.6;67.7;1.1164
6269;26/11/2004;22.00.00;6.833333;1518;NaN;19.9;1293;798;515;180.666667;1602;2048;13.8;67.8;1.0609
6270;26/11/2004;23.00.00;5.700000;1502;NaN;18.6;1256;696;560;176.333333;1568;2044;13.4;69.0;1.0579
6290;27/11/2004;19.00.00;5.000000;1514;NaN;21.3;1334;703;489;139.000000;1755;1614;14.0;74.6;1.1865
6291;27/11/2004;20.00.00;5.266667;1567;NaN;23.5;1392;764;470;132.000000;1821;1637;13.3;75.8;1.1506
6329;29/11/2004;10.00.00;5.466667;1573;NaN;28.3;1511;1044;531;143.666667;1916;1927;13.8;68.5;1.0718
6330;29/11/2004;11.00.00;6.266667;1705;NaN;30.5;1562;1172;473;181.000000;1988;2197;14.9;64.9;1.0929
6331;29/11/2004;12.00.00;5.966667;1551;NaN;23.0;1377;1000;564;190.666667;1734;2038;15.3;63.2;1.0898
6362;30/11/2004;19.00.00;5.000000;1408;NaN;28.0;1502;692;640;160.000000;1843;1598;11.6;64.3;0.8789
6363;30/11/2004;20.00.00;6.100000;1471;NaN;30.3;1559;731;605;168.333333;1939;1669;11.5;68.0;0.9207
6364;30/11/2004;21.00.00;5.733333;1157;NaN;12.4;1063;491;905;168.666667;1394;1223;10.7;73.9;0.9502
6383;01/12/2004;16.00.00;5.433333;1544;NaN;25.7;1446;987;1070;170.333333;1834;1679;12.7;77.1;1.1251
6384;01/12/2004;17.00.00;5.600000;1566;NaN;26.8;1474;985;1049;169.000000;1887;1681;12.3;79.7;1.1342
6385;01/12/2004;18.00.00;6.433333;1547;NaN;29.2;1532;1040;1009;176.666667;1972;1718;12.3;78.8;1.1279
6386;01/12/2004;19.00.00;5.566667;1124;NaN;11.9;1047;401;1401;161.666667;1419;1193;12.5;72.6;1.0489
6409;02/12/2004;18.00.00;5.533333;1707;NaN;37.6;1721;1001;375;153.000000;2260;1940;15.8;70.7;1.2601
6410;02/12/2004;19.00.00;7.333333;1816;NaN;43.9;1851;1184;341;164.333333;2405;2069;15.4;73.0;1.2688
6411;02/12/2004;20.00.00;8.300000;1713;NaN;36.6;1699;1020;371;167.666667;2196;1943;15.4;73.0;1.2648
6412;02/12/2004;21.00.00;7.933333;1646;NaN;30.8;1570;964;401;162.000000;2049;1846;15.3;73.6;1.2691
6413;02/12/2004;22.00.00;6.366667;1468;NaN;22.0;1351;741;472;147.333333;1783;1611;15.1;74.3;1.2623
6414;02/12/2004;23.00.00;5.366667;1443;NaN;20.9;1323;757;486;132.000000;1760;1487;14.2;78.0;1.2540
6433;03/12/2004;18.00.00;5.533333;1482;NaN;24.0;1404;634;463;152.333333;1883;1657;16.5;71.7;1.3358
6434;03/12/2004;19.00.00;5.633333;1501;NaN;23.6;1392;575;476;145.000000;1832;1645;15.7;72.7;1.2872
6435;03/12/2004;20.00.00;5.366667;1601;NaN;30.7;1568;738;422;131.333333;2111;1729;15.0;74.4;1.2593
6436;03/12/2004;21.00.00;5.733333;1421;NaN;20.9;1320;739;496;131.333333;1804;1556;14.6;75.2;1.2405
6437;03/12/2004;22.00.00;5.100000;1232;NaN;12.7;1074;472;606;124.333333;1504;1317;14.0;75.7;1.2051
6649;12/12/2004;18.00.00;5.200000;1604;NaN;25.4;1438;968;466;181.333333;1650;2018;12.2;53.9;0.7617
6650;12/12/2004;19.00.00;5.300000;1352;NaN;16.4;1191;658;570;178.333333;1362;1796;11.6;51.2;0.6965
6673;13/12/2004;18.00.00;6.766667;1881;NaN;50.8;1983;1479;334;228.333333;2271;2523;12.6;55.9;0.8142
6674;13/12/2004;19.00.00;7.566667;1633;NaN;35.6;1677;1018;400;234.666667;1880;2188;11.7;60.8;0.8336
6675;13/12/2004;20.00.00;7.033333;1391;NaN;21.5;1338;729;509;223.000000;1514;1816;11.5;60.9;0.8249
6696;14/12/2004;17.00.00;5.266667;NaN;NaN;NaN;NaN;1159;NaN;210.333333;NaN;NaN;NaN;NaN;NaN
6697;14/12/2004;18.00.00;7.266667;NaN;NaN;NaN;NaN;1310;NaN;230.333333;NaN;NaN;NaN;NaN;NaN
6698;14/12/2004;19.00.00;8.033333;NaN;NaN;NaN;NaN;1037;NaN;237.666667;NaN;NaN;NaN;NaN;NaN
6699;14/12/2004;20.00.00;7.333333;NaN;NaN;NaN;NaN;791;NaN;207.666667;NaN;NaN;NaN;NaN;NaN
6700;14/12/2004;21.00.00;5.600000;NaN;NaN;NaN;NaN;670;NaN;174.333333;NaN;NaN;NaN;NaN;NaN
6720;15/12/2004;17.00.00;5.100000;NaN;NaN;NaN;NaN;1237;NaN;196.000000;NaN;NaN;NaN;NaN;NaN
6721;15/12/2004;18.00.00;6.200000;NaN;NaN;NaN;NaN;1137;NaN;206.333333;NaN;NaN;NaN;NaN;NaN
6722;15/12/2004;19.00.00;5.833333;NaN;NaN;NaN;NaN;484;NaN;193.333333;NaN;NaN;NaN;NaN;NaN
6743;16/12/2004;16.00.00;5.266667;NaN;NaN;NaN;NaN;1182;NaN;221.666667;NaN;NaN;NaN;NaN;NaN
6744;16/12/2004;17.00.00;5.166667;NaN;NaN;NaN;NaN;1089;NaN;223.333333;NaN;NaN;NaN;NaN;NaN
6745;16/12/2004;18.00.00;6.066667;NaN;NaN;NaN;NaN;1186;NaN;228.000000;NaN;NaN;NaN;NaN;NaN
6746;16/12/2004;19.00.00;7.100000;NaN;NaN;NaN;NaN;1235;NaN;225.000000;NaN;NaN;NaN;NaN;NaN
6747;16/12/2004;20.00.00;8.400000;NaN;NaN;NaN;NaN;1253;NaN;225.666667;NaN;NaN;NaN;NaN;NaN
6748;16/12/2004;21.00.00;8.766667;NaN;NaN;NaN;NaN;1237;NaN;216.333333;NaN;NaN;NaN;NaN;NaN
6749;16/12/2004;22.00.00;7.700000;NaN;NaN;NaN;NaN;1060;NaN;202.666667;NaN;NaN;NaN;NaN;NaN
6750;16/12/2004;23.00.00;6.100000;NaN;NaN;NaN;NaN;873;NaN;187.333333;NaN;NaN;NaN;NaN;NaN
6761;17/12/2004;10.00.00;5.133333;NaN;NaN;NaN;NaN;937;NaN;150.666667;NaN;NaN;NaN;NaN;NaN
6762;17/12/2004;11.00.00;5.466667;NaN;NaN;NaN;NaN;963;NaN;171.000000;NaN;NaN;NaN;NaN;NaN
6913;23/12/2004;18.00.00;6.466667;1630;NaN;33.1;1622;1089;421;210.666667;1757;2238;8.0;45.9;0.4936
6914;23/12/2004;19.00.00;7.933333;1704;NaN;36.1;1689;1070;402;232.333333;1820;2480;7.1;50.3;0.5100
6915;23/12/2004;20.00.00;8.766667;1701;NaN;36.3;1692;1220;402;247.000000;1832;2415;6.2;56.9;0.5419
6916;23/12/2004;21.00.00;8.333333;1564;NaN;26.3;1462;1076;472;240.666667;1574;2181;6.3;57.9;0.5575
6917;23/12/2004;22.00.00;7.100000;1441;NaN;20.6;1314;825;517;225.333333;1389;2051;6.2;56.8;0.5421
6918;23/12/2004;23.00.00;5.466667;1376;NaN;17.0;1209;740;549;204.666667;1283;2041;6.1;54.7;0.5201
6929;24/12/2004;10.00.00;5.833333;1462;NaN;18.8;1263;750;510;161.333333;1421;2082;6.7;59.7;0.5890
6930;24/12/2004;11.00.00;6.400000;1448;NaN;18.8;1263;747;511;166.666667;1428;1971;7.2;58.6;0.5986
6931;24/12/2004;12.00.00;6.366667;1419;NaN;18.5;1254;670;524;167.333333;1406;1950;8.0;55.9;0.6018
6932;24/12/2004;13.00.00;6.466667;1561;NaN;24.8;1425;772;465;176.333333;1624;2101;9.8;52.4;0.6349
6933;24/12/2004;14.00.00;6.933333;1558;NaN;22.9;1375;792;471;193.666667;1563;2112;10.5;51.1;0.6503
6934;24/12/2004;15.00.00;6.966667;1438;NaN;16.9;1208;626;528;206.000000;1405;1962;10.8;52.4;0.6767
6935;24/12/2004;16.00.00;6.900000;1532;NaN;22.2;1356;678;474;204.666667;1610;2033;10.6;55.3;0.7058
6936;24/12/2004;17.00.00;6.533333;1522;NaN;21.5;1337;706;479;196.333333;1578;2034;10.4;57.0;0.7167
6937;24/12/2004;18.00.00;6.733333;1514;NaN;21.5;1338;668;474;186.666667;1598;2018;10.2;58.3;0.7256
6938;24/12/2004;19.00.00;6.633333;NaN;NaN;NaN;NaN;641;NaN;178.333333;NaN;NaN;NaN;NaN;NaN
6939;24/12/2004;20.00.00;6.633333;NaN;NaN;NaN;NaN;649;NaN;171.000000;NaN;NaN;NaN;NaN;NaN
6940;24/12/2004;21.00.00;6.266667;NaN;NaN;NaN;NaN;521;NaN;165.000000;NaN;NaN;NaN;NaN;NaN
